Propeller,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.推进者,推进物,尤指轮船,飞机上的螺旋推进器"
Proper,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.适当的,正确的,固有的,特有的,有礼貌的,正当的,严格意义上的,彻底的"
Properly,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.适当地,完全地"
PropertieD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.有财产的,使用道具的"
Properties,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,道具
Property,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.财产,所有物,所有权,性质,特性,(小)道具"
Prophet,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.先知,预言者,提倡者"
Proportion,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.比例,均衡,面积,部分vt.使成比例,使均衡,分摊"
Proportional,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.比例的,成比例的,相称的,均衡的"
Proposal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.提议,建议"
Propose,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.计划,建议,向...提议,求(婚)vi.打算,求婚"
ProposeD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,被提议的
PROPOSER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.申请人,提案人"
Proprietary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.所有的,私人拥有的n.所有者,所有权"
Props,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.小道具
Propulsion,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.推进,推进力"
PRose,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.散文
Prosody,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.诗体论,作诗法,韵律学"
Prospective,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.预期的
Prosper,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.成功,兴隆,昌盛,(指上帝)使成功,使昌隆,繁荣"
Prosperity,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.繁荣
proSt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,int.=prosit
proState,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.前列腺的n.前列腺
Prosy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.单调的
Protagonist,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.(戏剧,故事,小说中的)主角,领导者,积极参加者"
proTeam,队伍,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Protect,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vt.保护 /n.保护/解除
Protection,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.保护
Protective,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.给予保护的,保护的"
Protector,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.保护者
Protege,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.被保护人
Protocol,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.草案,协议"
protOn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[核]质子
Prototype,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.原型
Proud,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.自豪的,得意的,骄傲的,妄自尊大的"
prove,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.证明,证实,检验,考验vi.原来(是),证明(是)"
Provide,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.供应,供给,准备,预防,规定"
ProvideD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,conj.倘若
ProvideR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.供给者,供应者,养家者"
Providing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,conj.倘若
Province,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.省(一个国家的大行政区)
Provision,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.供应,(一批)供应品,预备,防备,规定"
Provisional,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.临时的
Provocation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.激怒,刺激,挑衅,挑拨"
Provocative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.煽动的n.刺激物
Provoke,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.激怒,挑拨,煽动,惹起,驱使"
provoking,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.激怒的
ProW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.船首,舰首adj.勇敢的"
Proxima,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[天](半人马座)比邻星(亦作 Proxima Centauri)
proximate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.最近的
Proximity,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.接近,亲近"
Proxy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.代理人
Prs,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,President of the Royal Society (英国)皇家学会会长
Prue,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.普鲁(Prudence 的昵称,亦作 Pru)(f.)"
Prune,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,v.剪除
Pruning,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.修枝,剪枝,修剪"
pruT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,普鲁特河[欧洲东南部]
PS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(=postscript)附言,附录,跋 /[计] IBM 推出的一种计算机"
PSA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Photographic Society of America 美国摄影学会
Pseudo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.假的,冒充的"
PseudoRandom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.[计]伪随机的
PSI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.希腊文字母的第23 字
PSN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"processor serial number,处理器序列号"
PSSt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,int.为引起人的注意时所发的声音
Pst,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pacific Standard Time
Pstn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"public switched telephone network,公共交换电话网络"
Psych,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.使...激动,用心战击败"
PsyChe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n. 心智,灵魂,心灵,精神"
Psychic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.精神的
PsychicS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.心理学,心灵学"
psycho,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.心理学adj.心理学的
psychosis,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.精神
pte,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Passenger Transport Executive (英国)客运总经理
ptomaine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.尸碱,尸毒,肉毒胺"
Pub,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.酒馆,客栈"
pubis,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[解]耻骨
Public,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.公众,(特定的)人群,公共场所adj.公众的,公共的,公立的,公用的"
Publication,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.出版物,出版,发行,公布,发表"
Publicity,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.公开
Publicize,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,v.宣扬
Publish,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.出版,刊印vt.公布,发表"
Publishable,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.可出版的,可发行的"
Publisher,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.出版者,发行人 /n.出版者/订阅者"
Publishing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.出版的,出版业的"
Puddle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.水坑,胶土,污水坑,vt.搅浊,混凝vi.捣成泥浆"
puff,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.一阵喷烟,肿块,蓬松,吹嘘,宣传广告v.喷出,张开,夸张,(使)膨胀,(使)骄傲,喘息"
Puffer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.吹气的人,吹嘘者"
Pug,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.哈巴狗,泥料,拳师,(兽)脚印,足迹vt.捣,拌,跟踪追寻"
Pul,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.普尔(阿富汗辅币单位)
Pull,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.拉,拖,拔n.拉,拖,拉力,牵引力"
Pullback,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.撤退,拉回,障碍物"
puller,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.拉的人,划手"
Pulley,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.滑车,滑轮"
PullOut,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.撤退,拔,拉,离去"
pUlp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.(水果的)果肉,纸浆vt.使化成纸浆,除去...果肉,vi.变成纸浆"
Pulse,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.脉搏,脉冲"
PUMA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.美洲狮,美洲狮的毛皮"
pummel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.击,打,用拳头连续揍n.(=pommel)(刀把或剑柄的)圆头,球壮末端,(马鞍的)"
Pump,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.泵,抽水机vt.(用泵)抽(水),抽吸"
Pumpkin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.南瓜
Pun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.双关语vi.说双关语vt.用双关语
Punch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.冲压机,冲床,打孔机vt.冲孔,打孔"
PUNCTUATION,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.标点,标点符号"
Puncture,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.小孔v.刺破
Punic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.古迦太基人的,反复无常的,没有信义的n.迦古太基语"
Punish,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.惩罚,处罚"
PunishEr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.处罚者,惩罚者"
Punishment,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.惩罚,处罚,惩处"
Punk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.废物,小阿飞,年轻无知得人adj.无用的,低劣的 朋客,崩客"
puny,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.小的,弱的,微不足道的"
Pup,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.小狗,幼畜,自负的傻小子v.生小狗"
PUPa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[昆]蛹
pUpate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vi.[昆]化蛹
Pupil,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.学生,小学生,瞳孔"
PUPPET,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.傀儡,木偶"
Pur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.咕噜咕噜叫,发出喉音"
Purchasable,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.可买的,可收买的"
Purchase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.买,购买n.买,购买"
PurchaseR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.买方,购买者"
pure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.纯的,纯粹的,纯净的,无垢的,纯洁的,完美的,抽象的"
purely,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.纯粹地,完全地"
purgatory,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.涤罪,炼狱,暂时受苦的地方"
Purge,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.净化,清除,泻药v.(使)净化,清除,肃清,(使)通便"
Purification,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.净化
purify,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vt.使纯净v.净化
PUrl,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.金银丝,金银绉边,反针,倒针,潺潺声,漩涡vt.用金银丝绣,用倒针编织vi.潺潺流水,"
Purple,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.紫色的n.紫色
purpose,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.目的,意图,用途,效果,决心,意志vt.打算,企图,决心"
Purse,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.钱包
Pursue,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.追赶,追踪,追击,继续,从事"
Pursuit,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.追击
pus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.脓,脓汁"
Push,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.推,推动,奋发,干劲,进取心,攻击vt.推,推动,推行,逼迫,增加vi.推,推进,增加"
PushCart,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.手推车
Pusher,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.推动者,推动器,[口]作家,文书"
Pushing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.有进取心的,有冲劲的,急切的"
pushOver,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.<俚>容易打败的对手,容易做的事情"
pushup,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.伏地挺身
Put,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.放,摆,安置,表达,迫使,移动,提出,赋予vi.出发,航行,发芽,击n.掷,投击,笨"
putT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.轻轻一击(入洞)vt.vi.轻轻击球入洞
putter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.置放者,(高尔夫球)轻击棒vi.闲荡.行为懒散,vt.混过"
puy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,<法>n.(法国中央高原的)死火山锥
Puzzle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.难题,谜v.(使)迷惑,(使)为难,迷惑不解"
PVC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.聚氯乙烯;Permanent Virtual Circuit,永久虚电路"
PyE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.=pie comb. form[用在元音字母前]表示"肾盂"
Pylon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.塔门,路标塔"
Pyramid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.角锥、棱椎,金字塔,叠罗汉v.(使)成金字塔状,(使)渐增,(使)上涨"
pyRe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.火葬用的柴堆
python,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.[动]大蟒,巨蟒"
pYX,检查,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.(基督教会的)圣体容器,(造币厂用的)货币检查箱vt.放入货币检查箱检查"
QB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,quarterback 四分卫
qcd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,quantum chromodynamics
qi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.气(中医)
qOm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#NAME?
qP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,queen's pawn (国际象棋中的)后前兵
QQ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,quartos
Qr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"queen's rook (国际象棋中的)后翼车  四分之一,一刻钟,季度 qr(quar"
Qua,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"prep.作为,以之...身份或资格"
Quad,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.[印] 空铅,在...填补空铅n.方庭,四方院子,嵌块"
Quadrangle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.四角形,四边形,方院,方庭(尤指牛津大学等学院中者)"
Quadrant,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.象限,四分仪 信号区"
Quadratic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.二次的n.二次方程式
Quadric,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.二次的n.二次曲面
Quadrilateral,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.四边形,四边地,四角地"
Quadrille,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.四人用四十张纸牌玩的牌戏,四对方舞,四对方舞曲"
Quadruped,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.四足动物
QUADRUPLE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.四倍的,四重的,[乐]每小节四拍的n.四倍vt.使成四倍vi.成为四倍"
Quadruplet,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.四组,四胞胎中之一"
QuaI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,<法>n.=quay
Quail,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,v.感到恐惧
QuaKe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.地震
Qualification,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.资格,条件,限制,限定,赋予资格"
Qualified,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.有资格的
Qualifier,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.合格的人,限定词,限定句"
Qualify,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.(使)具有资格,证明合格,限制修饰vt.限制,限定"
Quality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.质量,品质,性质"
qualM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.疑虑
Quant,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.船桨
QuanTa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.pl.量子(quantum的复数)
Quantifier,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.数量词,量词"
quantify,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vt.确定数量v.量化
Quantitative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.数量的,定量的"
Quantity,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.量,数量"
Quantum,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.量,额,[物] 量子,量子论 美国昆腾公司,是世界领先的硬盘生产商"
quarantine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.检疫,隔离,(政治或商业上的)封锁,检疫期间vt.检疫,使在政治或商业上孤立"
Quarry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.采石场,(知识、消息等的)来源vt.挖出,苦心找出vi.费力地找"
Quart,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.夸脱(容量单位)
Quarter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.四分之一,[常 pl.] 方向,地区,方面,季,季度,一刻钟 num.四分之一,刻"
Quarterly,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.季刊adj.一年四次的,每季的adv.每季地"
quarters,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.住处,岗位"
Quartic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.[数] 四次的n.四次式
Quartz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.石英
Quasi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.类似的,准的"
quatre,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.(纸牌、色子等的)四点
quatRo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.=cuatro[变体]
QuaVer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,v.颤抖n.颤音
Queen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.王后,女王"
quelL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,v.镇压
Quench,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.结束,熄灭,淬火vi.熄灭,平息"
Query,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.质问,询问,怀疑,疑问v.询问,表示怀疑"
Quest,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.寻求
Question,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.问题,疑问,询问v.询问,审问,怀疑"
questionable,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.可疑的
QuestionEr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.质问者,发问者"
Questionnaire,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.调查表,问卷"
Queue,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.行列,长队,队列vi.排队,排队等待"
Quick,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.快的,迅速的,敏捷的,急剧的,活泼的adv.快n.活人,生物,要点,本质,核心,感"
QuickEn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.加快,鼓舞,刺激,生长,加速"
quickly,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adv.很快地
QuickSand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.流沙,敏捷,危险而捉摸不定的事物"
QuickTime,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Apple公司的数字多媒体技术
qUID,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.咀嚼物;[英俚]一镑,二十先令"
QUids,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.(quid的复数)<英俚>钱,现金"
quieT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.静止的,宁静的,从容的n.安静,闲适vi.平静下来vt.使平静,使安心,减轻(疑虑"
quietly,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.平静地,静静地,寂静地"
qUin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.<口>=quintuplet
Quint,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.五度音,五胞胎"
QUINTUPLE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.五的,五倍的,五部分组成的n.五倍vt.使成五倍"
quip,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.讽刺,妙语,双关语v.说讽刺的话,嘲弄,说托辞"
quipU,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.古秘鲁人的结绳文字
quire,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.一刀(纸数量),(装订时的)一折"
Quit,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vi.离开,辞职,停止vt.离开,放弃,解除,停止"
QUITE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.相当,完全,十分,彻底"
QuitO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.基多(厄瓜多尔首都)
QUITS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.对等的,(因偿清债务或报复而)两相抵消的"
quiver,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.震动,颤抖,箭袋,箭袋中的箭vi.颤抖,振动,射中vt.使颤动adj.敏捷的"
Quiz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.测验,提问,恶作剧v.对...进行测验,盘问,挖苦"
Quorum,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.法定人数,选出的团体"
Quota,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.配额,限额"
Quotable,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.可引用的
Quotation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.引用语,价格,报价单,行情表"
Quote,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.引用,引证,提供,提出,报(价)"
